""	"WT1"	"WT2"	"C1"	"C2"	"C3"	"Tg197-1"	"Tg197-2"	"Tg197-3"	"Tg197-C1"	"Tg197-C3"
"Khdrbs2"	-0.603426433966134	-0.515674223899307	-0.624100983300545	-0.586102659673195	-0.625251015089716	-0.625252579150555	-0.625733043800386	-0.625872403175301	-0.525733083125782	-0.623238248214088
"Gm5415"	0	0	0	0	0	0	0	0	0	0
"Prim2"	4.20587573689666	4.3178939296762	3.87527150770214	4.91094606086377	4.67340069362758	4.84139511661281	4.22090769250508	3.69550804119906	3.79806931389058	4.62709999697878
"Rab23"	6.93725191809985	7.16545187418597	6.8191882151591	7.01314967612832	7.09398452980964	7.30279014191117	6.87786858812236	6.7485884763032	7.15714528179659	6.93743863623116
"Bag2"	6.26666827092527	6.42955301468569	6.62092113631812	6.34222359580473	6.62447750940309	6.90905119579752	6.60944913059824	6.6303758329	7.15285865655987	7.23937051349222
"Zfp451"	8.27203952399505	8.23313982261218	8.18328177658058	8.07062310911675	8.03815279253131	8.25069694438564	8.23121711428434	8.19220166557987	8.3961601010924	8.16695295317127
"Bend6"	4.27105053532284	3.83984253097616	4.13200062219116	3.62118990313197	3.93317678060255	4.06040978154185	4.32927413174473	4.13187701698601	3.97181706711099	3.61786877470699
"Dst"	7.23588582719102	7.4060839608605	7.5419606784198	7.47452173165876	7.56740720104622	7.59612865513133	7.2831057682058	7.37121425986635	7.53070479640192	7.71093922932242
"Ccdc115"	8.69974595831747	8.52167930452046	8.44828012047529	8.45959436160467	8.53184195609881	8.74380372434311	9.20401052163683	8.74020768699556	8.58576859148443	8.54610081118686
"Imp4"	7.38888035129264	7.28284563721093	7.37585116015641	7.3135116256424	7.45573791649045	7.36090064193267	7.21668448795492	7.39263596640035	7.4003510829278	7.52215059083255
"Ptpn18"	2.46990073038841	2.40352587614135	2.11899416269266	2.2733285010054	2.27883149567433	2.33879818542681	2.293055497095	2.26010863085954	2.28534051409067	2.41144729763408
"Prss39"	0	0	0	0	0	0	0	0	0	0
"Cfc1"	-2.1690166447531	-2.17455519258138	-2.16431083043909	-2.17446944556809	-2.17536106984375	-2.17536252650848	-2.17582261121492	-2.17596109841475	-2.17516020082528	-2.17365886513351
"Prss40"	0	0	0	0	0	0	0	0	0	0
"Amer3"	0	0	0	0	0	0	0	0	0	0
"Arhgef4"	0.647696889585581	0.703247918679663	0.812776255085461	0.666735517024653	0.659237775806077	0.724286133898506	0.655636028492146	0.79653473384043	0.625434620806779	0.629998917120408
"Fam168b"	7.11331851430058	7.14123316002826	7.19307184181003	7.16721532626958	7.07714326203641	7.23702074030555	7.21838999762207	7.19452708423712	7.26754711039279	6.99538855042521
"Plekhb2"	6.8785084126451	6.94615063566192	6.73133076558591	6.85902813568566	7.26549047337151	7.58731901740945	7.40602402903449	7.45857393552806	6.89444332869551	7.27673012692535
"Hs6st1"	6.23454273053352	6.2179166257551	6.4479982105513	6.10232908777127	6.52765545093673	6.71886393405872	7.28428336549063	6.72298106123346	6.47939275188383	6.36133347339093
"Uggt1"	10.6710956091477	10.3947025057303	10.4634409939165	10.2548312359832	10.3934104256255	10.5556602071536	10.7777137714406	10.7680457006722	10.5397689788892	10.1526943672984
"Neurl3"	1.1464638080377	1.11704182599776	1.11793497639081	1.15715893642325	1.11369766902065	1.30524142185289	1.41771187373842	1.33882732000071	1.21826427982496	1.16570156764375
"Arid5a"	5.23363585351108	4.96457735031441	5.05397406290751	4.94028448136574	4.73812556454628	4.90436656032006	4.80741041208222	4.93571062231582	4.79459182223431	4.6635041613483
"Kansl3"	8.37940711479579	8.28082630583954	7.95636787126914	8.01588172339299	7.99944354316437	8.14250882822338	8.34683683161722	8.35016531252283	8.12535755723223	7.81704058613928
"Fer1l5"	0	0	0	0	0	0	0	0	0	0
"Lman2l"	4.05626047068173	4.24136060076861	4.02621425754332	4.59435500038999	4.54006879139864	4.23454238786783	4.25032494580301	4.2199156826568	4.16805733626579	4.36906781009604
"Cnnm4"	5.81646421410327	5.62250034986274	5.48332537914562	5.48498279766318	5.71018085306191	5.51842174564855	6.02654152129979	5.76696229403783	5.84291865540871	6.16716751725701
"Cnnm3"	6.53007387689749	6.11778488056574	6.0817544522061	6.47957254150551	6.42217703181052	6.07964952530113	6.0928544834487	6.34636399135522	5.81479847686095	6.07144531959074
"Ankrd23"	1.81784548799715	1.73706288839296	1.70698621621782	1.70361404022149	1.57517549753016	1.71161494297123	1.53495349690881	1.56837747076352	1.57754692764487	1.84306981998174
"Gm42417"	-0.591378828222091	-0.612874558244938	-0.612615677191487	-0.573581665871811	-0.61384169272834	-0.397656236538029	-0.614356488930513	-0.614505423428448	-0.613608754570716	-0.611697955686241
"Ankrd39"	5.93151160604301	6.07019183298592	6.07991926128243	6.09292569265537	6.03666478292127	6.10556040153895	5.95166511324864	5.73846854704114	6.03895538217685	5.95779353490434
"Sema4c"	6.31942703378288	6.11565826621877	6.10055844738182	6.26064435336105	6.12818928423039	6.38723521307328	6.08794571785116	6.5529589180309	6.41925480802732	6.28035869915616
"Fam178b"	1.35208608868782	1.16860730119126	1.2869503903545	1.16899634273766	1.16511797273856	1.20004546335368	1.49254729580061	1.39186689586662	1.16595931642466	1.26071251390472
"Cox5b"	8.84787187552852	8.65545409068613	8.49696735998418	8.84337165801847	8.55919485030614	8.73371278087078	8.4477161369785	8.48122873863703	8.75604785228415	8.72275283666702
"Actr1b"	7.86110183685162	7.63113106434887	7.77142133015366	7.87958529253694	8.02270178306248	7.97244790383448	7.90539820439114	7.88030762547117	7.6054422033987	8.10325738453571
"4933424G06Rik"	0	0	0	0	0	0	0	0	0	0
"Zap70"	-1.87984307717273	-1.88810360233551	-1.88779895114793	-1.88797571405453	-1.8893055364183	-1.87433329895911	-1.88999390712998	-1.87522604529745	-1.88900594821703	-1.88676676537629
"Tmem131"	6.24327443555486	6.47451986068255	6.61016585436608	6.40085755658984	6.35081025283941	6.3263624013003	6.6149444921859	6.29965839592533	6.60647085565184	6.72124811493586
"Vwa3b"	-1.03205667853744	-1.05251324043348	-1.01452157226702	-1.01527246811607	-1.05315946480902	-1.05316056620661	-1.05349873104431	-0.995774340698684	-1.05300571869561	-1.01194275994938
"Cnga3"	-0.757679022684572	-0.905701959556661	-0.905288461412402	-0.905529067129013	-0.907275308300647	-0.907278064059326	-0.737977114954956	-0.908381997456266	-0.906892170133975	-0.902685940800876
"Inpp4a"	4.27408916210693	4.39899438210426	3.97871380045087	4.25504273371622	4.20962425013773	4.09185715541259	4.09306754892002	4.00250400413028	4.02023999693242	3.90309504111783
"Coa5"	8.97134649129977	9.01638242981208	8.86341665634871	8.89537398851844	8.67168684221076	9.08320129636131	8.87436998907281	8.98122919037408	9.10397276939568	9.11031556932905
"Unc50"	9.29424143317081	9.01990751356276	8.92824263704131	8.92772665612933	8.92963968760131	8.97985007127155	9.20389054526911	9.18869021263971	9.13831554436311	8.82399503988371
"Mgat4a"	3.5297677228228	3.83166620900191	3.69324841742699	3.68579435384722	3.70377373373171	3.47353617368178	3.92426663350654	4.06174896444077	3.80763100122889	3.95149810083169
"2010300C02Rik"	-1.87895948893818	-1.88868430644594	-1.87069682030228	-1.8885337481982	-1.8900992999701	-1.8901018576439	-1.89090969391199	-1.89115285561921	-1.8721177742971	-1.88711049664452
"Tsga10"	3.52115557145149	3.40448991061069	3.41534888872268	3.84927598755769	3.58608250620883	3.36320255876028	3.61421114104868	3.52205435383419	3.55472350841683	3.38384514274925
"Lipt1"	4.28164692152452	4.16952432822995	4.46248627548888	4.39396670186103	4.53235215834053	3.99213826580239	4.26590912562387	4.16283472713046	4.18834267843041	4.21628964034877
"Mitd1"	5.74239876398234	5.881600317189	5.85263330972252	5.91603710298916	5.54182241959846	5.81073848209789	5.84290734337509	5.81413400976123	5.91924535235036	6.04554924185473
"Mrpl30"	6.519855999057	6.47592773723589	6.39413981171356	6.35740456861298	6.12001622036641	6.50588375944063	6.41939727296031	6.25214646589142	6.42113925350582	6.84902255289677
"Lyg2"	-2.1690166447531	-2.17455519258138	-2.16431083043909	-2.17446944556809	-2.17536106984375	-2.17536252650848	-2.17582261121492	-2.17596109841475	-2.17516020082528	-2.17365886513351
"Lyg1"	0	0	0	0	0	0	0	0	0	0
"Txndc9"	8.3282845164951	8.04629505559383	8.04597948880105	8.64561446751478	8.3932491416476	8.62978311200748	8.76937399509477	8.09806579696951	8.00489867146526	8.34000703139397
"Eif5b"	6.45645986926416	6.94326731322831	6.82406268318549	6.73080355426715	6.82158956623237	6.97047859218182	6.94734096020506	6.84945718234003	6.78046181726809	6.97429860413375
"Rev1"	5.38212959851715	5.03341690369536	5.126103999484	5.17702213687479	5.07115866981059	5.22214513860739	5.00370404717667	4.97366306236275	5.00026561668067	5.34115323141377
"Aff3"	6.51866736092603	6.34692313261859	6.39659647256985	6.85241584714717	6.73166110541477	6.16114621576585	6.24262968380054	5.83581310795098	6.07471272505988	5.83517988296049
"Lonrf2"	3.13497537129418	2.79474169414391	3.01792595239397	3.01232602048459	3.39025083838822	2.94219266633596	2.95204485393617	3.14130735693694	3.01009345559853	3.24451807593972
"Chst10"	5.32763204157193	4.99464714454026	5.12281916125816	5.0920163625524	5.43236524514676	4.98926230246101	5.4458946276969	4.95288263199552	4.79834501384812	4.83370480358935
"Nms"	0	0	0	0	0	0	0	0	0	0
"Pdcl3"	7.8399005781799	7.9897420493346	7.85234921669585	7.99839070402324	8.00036921851334	7.96197271055481	7.96441522105101	7.96621466169359	8.16267521028134	8.26940769406339
"Npas2"	5.6707325701585	5.50718834719875	5.1806803213851	5.65417678898659	4.9069909962732	5.39528870237955	5.16372606722695	4.84483408409536	4.69871151533814	4.96141186989403
"Rpl31"	10.2575608571111	9.85952362104021	10.152721463422	10.1741989718837	10.1201048829212	10.0624152271414	9.93903489671696	10.1333965254363	9.91841947872143	10.052357878207
"Tbc1d8"	0.263133097643182	0.134395073895352	0.090811752093161	0.0904899780085593	0.165166329841912	0.0881770801273936	0.1237201508118	0.122635117093034	0.24115425213907	0.0927570136384658
"Cnot11"	7.17741698392313	6.82029890706828	6.68916076607381	6.91404347925464	7.23028544126943	6.81019489670977	7.65601605772944	7.04546658809443	6.9548173320268	7.23944379073864
"Rnf149"	9.6704361898066	9.73149033153483	9.73284349087563	9.69272221616787	9.45863084185268	10.0617472685871	10.1588833231792	9.92161954423103	10.5331918423383	10.4506027770722
"Creg2"	-1.5901371334994	-1.57829571002101	-1.60416907996943	-1.60448084051905	-1.6068262768949	-1.60683010868205	-1.60804037116133	-1.60840466464786	-1.5798871969081	-1.57593790185192
"Rfx8"	-0.596433691238198	-0.616699147442415	-0.616469403104365	-0.579603258949998	-0.617555191996958	-0.585334206658848	-0.55909998837981	-0.506444344201061	-0.617349333168525	-0.615652926423523
"Gm3646"	0	0	0	0	0	0	0	0	0	0
"Map4k4"	9.35537644234734	9.74571374616846	9.87315957472271	9.81185170484927	9.68768188319453	9.95592810320308	10.3332710721534	9.95177335926187	9.85291078462686	10.2709850295997
"Il1r2"	3.7910877393436	3.71276881737555	4.28287229563176	3.6305026641256	3.5207933854967	3.70885412445252	3.70017044729731	3.69049972681919	3.589802789375	4.15429065347088
"Il1r1"	7.76815427699243	7.79353541750774	7.55305124580138	7.52746799055724	7.52941716202115	7.37853029274232	6.9199461561518	7.17890231715747	7.15898935977409	6.91491664296245
"Il1rl2"	6.62993578145808	6.31898810137049	6.08423473810978	6.34177640245758	6.51056147723127	6.93900276314518	6.89724698524056	6.70509753783325	6.57110478160852	6.6719684152968
"Il1rl1"	9.26280657916548	9.51677622527768	9.20942890807739	8.9000016018356	9.31647916994376	10.1486805345677	10.1142726212301	9.66357032320306	10.7595598979038	10.2931030988099
"Il18r1"	-1.59091762926652	-1.60364057357613	-1.60317134673921	-1.60344359875374	-1.60549180459326	-1.58243141319809	-1.60655204011781	-1.60687016771833	-1.5589029006375	-1.60158156378583
"Il18rap"	3.1753754199113	3.55291141657544	3.40773983916405	3.2120098563693	3.29728180276932	3.60073704530119	3.60217855487753	3.45428325100856	3.55378304637172	3.48004509039836
"Slc9a4"	-1.8801131034764	-1.88792597069129	-1.88763782929246	-1.88780501298727	-1.88906276904306	-1.88906482386474	-1.88971383527178	-1.86158336946597	-1.88877941625501	-1.88666158017803
"Slc9a2"	0	0	0	0	0	0	0	0	0	0
"Mfsd9"	4.02785623381811	4.24815872600127	4.44275969327354	4.14492050205771	3.76903055639264	4.0714243314416	4.09567187978829	4.10332482295608	4.30526440198358	4.33416869499628
"Tmem182"	-1.8799934476994	-1.88800469569768	-1.88770923794305	-1.88788066669046	-1.88917035911799	-1.88917246611477	-1.86079289988342	-1.89003827212287	-1.88887981156436	-1.88670820035356
"Pou3f3"	0	0	0	0	0	0	0	0	0	0
"Mrps9"	5.90220441270351	5.43350376839917	5.72794675307575	5.62991007941407	6.24197293761907	5.67772232233272	5.99689029468699	5.86187324520558	5.60741511973212	5.82292528147885
"Gpr45"	0	0	0	0	0	0	0	0	0	0
"Tgfbrap1"	6.11624583662025	6.38241199868363	6.16050508333735	6.19470960350067	6.37122931723427	5.75126585683598	6.15530298290217	6.53719124362852	6.19518202715724	6.43565746558746
"AI597479"	5.85628558580226	5.81232594776179	5.67264980775819	6.04833968606863	5.76786586643942	5.77823470015494	5.79398671856237	5.77461597206417	5.67033796204995	5.9636023781972
"Fhl2"	8.28747389376489	8.42851486523218	8.27416334502168	8.2466970322203	8.42235409726305	8.44125489435707	8.30879309994059	8.24813524501636	8.46409680622676	8.39181271533771
"Nck2"	5.09682152081121	4.55871303415567	4.80446914995611	4.8276120559464	4.60679507428638	4.79473475535457	4.78854010541458	4.65171031440255	4.66387565477939	4.71320509251566
"1500015O10Rik"	8.03168504294909	7.76043670002433	7.9656726245341	7.82658294638868	7.73025581046956	7.05619105738964	7.28148129015025	7.51461846386033	7.176662310555	6.92420469143764
"Uxs1"	7.97993581367721	7.78831975741531	7.80488379341278	7.87929878819103	8.0144421388992	7.90288727292147	7.51274046159882	7.51259374446808	8.10484496594815	7.83087999815601
"Tpp2"	7.52112348205805	7.66236924069981	7.49362953660838	7.54264695405323	7.31962849485144	7.40440718741932	7.44174037369564	7.76651061744649	7.65103102134256	7.11845921731575
"Mettl21c"	0	0	0	0	0	0	0	0	0	0
"Tex30"	5.93733510082022	5.74300971514794	5.5315272883817	5.62923192785585	5.64329727058247	5.74926862175427	5.46586892671531	5.46041012660272	6.02230982801141	5.39583358483565
"Kdelc1"	6.84198642031054	6.89155373398341	6.83659222657332	7.04072934626454	6.81498106180503	6.81474237594954	6.42644508170635	6.88518594016616	6.95703711146183	6.91361717034084
"Bivm"	5.45354872512634	5.67420838486482	5.60288957106769	5.50594165148499	5.61908025093785	5.26543552988663	5.41111616364469	5.67311757754923	5.67864463162493	5.41913487215683
"Ercc5"	5.68107025703289	5.53898534489453	5.57997794892829	5.42088372187126	5.3800935803565	5.37990972083036	6.15402074182562	5.82633136442968	5.12330071660427	5.02040435735633
"Mettl21e"	0	0	0	0	0	0	0	0	0	0
"Gulp1"	7.37673381798653	7.18009742339361	6.9862685644423	7.60675595413759	7.63326126589915	7.10349517055861	7.50673102008001	6.96202054263757	6.66925288072425	7.1144406276528
"Col3a1"	13.5879350342592	13.2251980451008	13.3866196453843	13.6880658142753	13.3195823381135	13.3164725337415	13.2366907999706	13.0732413689528	13.0417971320009	13.220505208762
"Col5a2"	12.4421417776256	12.4289919722875	12.3657514329346	12.6679552993701	12.5731250391154	12.5532676822356	12.7895859673433	12.4483918441157	12.1893829083722	12.5198730010595
"Wdr75"	7.89385319532079	7.91815283894334	7.98609511654097	7.53563046956253	7.48637257331132	7.42305783475093	8.05668055633818	8.08796962536854	7.80180920352178	7.70070743617464
"Slc40a1"	2.58585644566871	2.76080870107395	3.15603082150441	3.1902481130974	2.91424995577924	2.52637650981083	2.58499608295679	2.5161659977985	2.73363780170585	2.68827182810993
"Dnah7b"	0.453706928631695	0.435230935736509	0.476888943368543	0.396796618593312	0.353072191103817	0.521561733630062	0.418269721204485	0.351604914495951	0.35358586467967	0.357775417787849
"Dnah7c"	0	0	0	0	0	0	0	0	0	0
"Slc39a10"	5.85908531140852	5.62119357090639	5.62028567324423	6.15933727557291	5.47722765452425	5.59180874602052	5.6944717185132	5.70483540953677	5.81779608905887	5.60404992733255
"Tmeff2"	4.0136455704622	3.99522091246388	3.90889952020139	3.8165066183272	4.26837459063658	4.18553948969586	4.05378546297572	4.02341173887954	4.11401428460916	3.49313386115623
"Cavin2"	8.6875562420655	8.77916799432986	7.99759052804444	7.8458737805326	8.50537890792832	8.98886929016289	9.36943507442453	9.25140870535548	8.9169565969009	8.49552483688423
"Nabp1"	7.71634906443934	7.42028030632321	7.42672954682844	7.74471277704685	7.72596744959725	7.83833756709458	8.26008938956955	7.81983355489953	8.00880239687413	7.87318410861976
"Myo1b"	7.05841355113536	7.24721636176152	6.98904645564156	7.23434333575412	7.05156705587807	7.43948823313968	7.66546965482706	7.36769735073224	7.36037414767207	7.2842976540058
"Stat4"	0	0	0	0	0	0	0	0	0	0
"Stat1"	6.03463871382179	5.76720655479059	6.09824105005479	5.80604978044261	6.07544349563508	6.29965775880426	6.28949373944843	6.34442577665054	5.97061596449368	6.11020818245423
"Gls"	9.35551267519393	9.34229182058484	8.92734657848858	9.1357232960856	9.38683047688568	9.13022590891333	9.41778105954434	9.15141160702359	9.18525938309856	9.15934326841479
"Nab1"	6.94620499733027	6.89621710679897	7.03580707930142	6.86404394724112	7.15227801902629	7.52529477875361	7.45984114092126	7.32309312334313	7.52943145779861	7.59116088489772
"Nemp2"	2.76180670852963	2.75136466980639	3.16016565985257	2.78850019598131	2.89691523170163	2.84328289814782	3.03238577359496	2.81717398839731	2.88024054117172	2.78148772977668
"Mfsd6"	3.74179766959624	3.80238790234606	3.73845252867335	3.8335257821555	3.64774811210221	3.74426728219279	4.0118328671734	3.94980738005014	3.68548885844601	3.75630725558539
"Inpp1"	4.40686931398872	4.35348721435881	4.45965583208341	4.56656981773751	4.49275467084549	4.59013080015523	4.58487664278751	4.27452336508801	4.4596993000071	4.15620449591479
"Hibch"	5.69125162417893	5.52611416363978	5.6768514143866	5.74874438971881	5.93928278413202	5.63901825448475	5.74086150275282	5.47026729509815	5.80510089595986	5.68547147065449
"1700019D03Rik"	-2.16911149226743	-2.17452887201893	-2.17432907707341	-2.16462455196802	-2.17531711892023	-2.17531854371718	-2.17576856304533	-2.17590402052903	-2.17512064435919	-2.1736521537315
"Mstn"	0	0	0	0	0	0	0	0	0	0
"1700019A02Rik"	0	0	0	0	0	0	0	0	0	0
"Pms1"	3.9336525162402	3.97906526371237	4.22141740477374	3.90717204020548	3.91937242044719	3.96437270621979	4.06713012812745	4.01834864975226	4.35012690490947	3.96457732756732
"Ormdl1"	4.93114300046411	4.39041973807984	4.5097416088261	4.49921018954732	4.82451975417739	4.37626188363237	5.01703442519028	4.58294925818348	5.10328370935824	4.99481095810656
"Osgepl1"	4.135019589434	4.10413763106169	4.02492594981907	4.15605033836031	4.1747397729781	4.15612447484619	4.04035944042306	4.10263592665146	3.91598861413777	3.93478537736079
"Gm28551"	0.308514141327402	0.400584110096359	0.289981688517487	0.28970132439678	0.354627807540039	0.321770432675213	0.318460191400113	0.347481274953707	0.481246403053467	0.291686530982931
"Asnsd1"	7.06405318598276	7.19983278691195	7.27759829906608	7.317729767967	7.09924107324217	6.89243024091822	6.94412453649853	7.00863654563673	7.11783945562446	7.34428370016566
"Dnah7a"	0	0	0	0	0	0	0	0	0	0
"Stk17b"	7.71502047032686	7.80883687622567	7.42441733318719	7.67701186550494	7.65319792018696	7.63493875401037	7.81903064321248	7.67914451145247	7.5348025477537	7.43891491652614
"Hecw2"	2.85295549448941	2.70405864589244	2.74589018864627	2.86904039022535	2.92679719970273	2.90214887894109	2.96650128560236	2.68994775611591	2.9388806068999	2.56508960333009
"Ccdc150"	-0.610665973770757	-0.558749260631437	-0.592876136458759	-0.593686832055812	-0.632040069659948	-0.63204156126393	-0.632499585342513	-0.574355083252905	-0.598208863821966	-0.630117365151376
"Gtf3c3"	5.40831594835683	5.2194208358952	5.5629260580668	5.5470380975064	5.45448812299923	5.37901592852674	5.74122914128597	5.67848008502876	5.41765783935859	5.16211688112392
"Pgap1"	7.07482280859511	7.19957825565785	6.52570028525534	6.87250387866377	6.63894659078329	6.89991843260033	6.75039858357308	6.68066796826901	6.98806165538759	6.63147685972403
"Ankrd44"	6.58485452750136	6.28893903458766	6.37181157756546	6.1744275744102	6.05037113304465	5.76511753351884	6.06112920499471	6.14356394166914	5.72879867098219	5.67511653545749
"Sf3b1"	8.9099144352544	9.05909031165845	9.0585575406414	8.94066622043795	8.68331483687445	9.01724263551204	8.90067826086394	8.98133887429351	8.91921698619839	8.43622786138452
"Coq10b"	7.20565828091133	7.52707526105368	7.57668539428486	7.50894464239016	7.43680764517131	7.63686480187181	7.60369309773902	7.5655969833868	8.19345861255204	7.70866872974999
"Hspd1"	9.26303700204666	9.30866719035179	9.47875793030284	9.18579659707337	9.22851219952459	9.29029351568705	9.37411028291355	9.69814479651638	9.9341723246285	9.55076792956864
"Hspe1"	10.6132352651874	10.612920510881	10.6262384710417	10.5867592809867	10.0204759912607	10.3564859859693	9.99742944608154	10.6236073518122	10.974848611103	10.4880916840917
"Mob4"	10.8359740198003	10.6582657869135	10.6713863436447	10.4744282356073	10.5045656561444	10.6320664222046	10.9311667601918	10.7336973117858	10.7278562155959	10.2463707124764
"Rftn2"	5.87263940993142	5.59629594736477	5.54072475559678	5.81112563171083	5.64194230254888	5.67373175394949	5.43167763178925	5.71579843695495	5.32153122051259	5.32100448740126
"Mars2"	4.83060100729262	4.63233150382153	4.77359348991016	4.85159678507947	4.65120087373933	4.81672948083044	4.53401667455827	4.70611639859289	4.83942636707879	4.98027465001996
"Boll"	0	0	0	0	0	0	0	0	0	0
"Plcl1"	4.10319205133867	4.84840636753742	4.36979160937673	4.35863454567469	4.17167716765223	4.14905272613323	4.3794547428363	4.44478489008829	4.1648279772364	4.34007781658653
"Hsfy2"	0	0	0	0	0	0	0	0	0	0
"Satb2"	3.67792157500764	3.49744913794672	3.59590023610511	3.83204112298327	3.75870944491595	3.58369713198655	3.74103623801381	3.69225854775109	3.46672556636558	3.54596753442238
"1700066M21Rik"	4.57989647042798	4.44466770792747	4.44359392487385	4.36769318877744	4.26967553505705	4.24863170153941	4.27141427067351	4.59446450192246	4.62526380735193	4.26134077543041
"Tyw5"	5.20507482124212	5.03374169443738	5.31383623895719	4.92894914238728	5.11577882052875	5.00997350037638	5.63960542686542	5.41076461135566	5.12542633229742	4.57004572070838
"Maip1"	6.6471155337249	6.60142385691797	6.58562161452114	6.73329826770706	6.49043300848709	6.49758498942054	6.68216198572019	6.56519641239843	6.68130649179155	6.54133468297272
"Spats2l"	5.95323371194227	5.82336570668646	6.15377151180682	6.12720852580923	5.90330480172656	5.79182914083412	5.70891758840965	5.91604058521176	5.59462946563341	5.84271870518855
"Kctd18"	4.77133833282901	4.61961054180187	4.57587615029904	4.74416022553529	4.89233571517444	4.42022882265328	4.75613472399795	4.71231494008463	4.52138197200123	4.75286439067877
"Sgol2a"	8.32008526442927	8.88016345004298	8.58922338856108	8.3603296208335	8.24217783338512	8.18399604826721	8.06088864032198	7.98272569326388	8.7267119952389	8.37754532781204
"Aox1"	2.36524792667623	2.16341685331975	2.20547117332197	2.12625282764697	2.35859088584346	2.33118237638569	2.28552341893332	2.38074659136901	2.25045042707406	2.26330276065973
"Aox3"	0	0	0	0	0	0	0	0	0	0
"Aox4"	-0.674827559790145	-0.695524274084734	-0.69529938356738	-0.586865047454737	-0.696362819687565	-0.663587208399708	-0.608375972821973	-0.696936834131159	-0.696161084434751	-0.694500695572115
"Aox2"	-1.8408310212268	-1.89204400115549	-1.85836685728804	-1.89176211786567	-1.89469322851855	-1.8946980171337	-1.89621049186221	-1.89666575235452	-1.89403289508445	-1.88909742937336
"Bzw1"	10.1343132357717	10.2248085503342	9.94037391106653	9.89486354029033	9.97652875131599	10.1721457525219	10.0020370487597	10.0721099141149	10.2583202898855	9.93065857908347
"Clk1"	7.2483009535258	7.35112652272747	7.37673206976197	7.49215641681252	7.15832837851713	7.38516534512596	6.9656945414355	7.33948058779004	7.2564735460813	7.26484516320065
"Ppil3"	5.04706668026128	5.1161232255544	5.3991137279187	4.93770732221011	5.05757960068799	5.44381791654318	5.16075919252203	5.32106389499791	5.36892336707127	5.29107153097139
"Nif3l1"	6.33401456448242	6.00613195463569	6.01095722348975	5.95771110777119	6.15175456650789	6.20278079851389	6.35376269909295	6.29169661583852	6.26657468180139	6.44043790681602
"Orc2"	6.59844968080252	6.58025300475492	6.54924539477476	6.4543136050896	6.39985753425249	6.51064934310052	6.6039053186011	6.37506541631892	6.58440645946202	6.3820372297215
"Fam126b"	5.20446377408084	5.27153912831894	4.94459625411041	5.1465649998333	5.15776337056495	5.10183208356315	4.94618516313083	5.20871913791723	5.18223632731975	5.19231184299196
"Ndufb3"	12.3593269076673	12.2772759552243	11.9000203808805	11.8178362247537	11.6756403518279	12.010205551676	12.1383092522173	12.271986432395	12.1025599969338	11.6435137843044
"Als2cr12"	-0.908619550755955	-0.928956017022848	-0.928772783159353	-0.92887960161803	-0.897565624140177	-0.929639726819692	-0.930000573747601	-0.900966335668963	-0.803833232768635	-0.926969899819065
"Cflar"	6.45436704202296	6.83191566249343	6.62146557296889	6.62019917823604	6.77178348865958	7.14277118923117	7.0175467577961	6.81060301895908	7.12971978749584	6.71980177107345
"Casp8"	5.34468210957808	5.30060502272232	4.89363652209839	4.93882490011693	4.9108373589858	5.38678069718772	4.89194900083195	4.92150834930615	4.88183867933461	4.73443705936437
"Trak2"	6.34896397610027	6.97373915677165	6.93601062228712	6.8314092205222	6.41882131324102	6.28406762337384	6.39029346843121	6.88727892568555	7.10587723314015	7.12314308245166
"Stradb"	5.01142983072684	4.87752627721739	4.91833409978913	5.02782196132313	4.66123623275449	5.04261403495457	5.00142379595581	5.21804107731249	4.75861018096959	5.12443456185039
"C2cd6"	0	0	0	0	0	0	0	0	0	0
"Tmem237"	6.91911627592605	6.92933340076044	6.81614628287087	6.99252359258797	6.7142160577554	6.81943141660622	6.56777439379145	6.63774510885322	7.0178708491179	6.70092761357954
"Mpp4"	0.716303112119927	0.0658581671465785	0.0668855806304981	0.127249872394781	0.0619135634559265	0.0619066043214314	0.0597422422766867	0.0591043660108191	0.0628793800035373	0.0704360281401598
"Als2"	5.55847452672634	5.75031849357886	5.64539501705842	5.50604459868221	5.43398765225557	5.60414684618545	5.04455779903278	5.76440021181905	6.03195339059408	5.49977553677049
"Cdk15"	2.01420176655622	2.10639349612965	2.18177588849836	2.45459876931426	2.2194399195336	1.9790356149508	1.86696054969284	1.8659205409306	1.91082354619724	1.88519091752888
"Fzd7"	6.34855643793714	6.82743310606163	6.74654610662768	6.74126476552817	6.85468218321541	6.69998891715363	6.28537387251101	6.50854826791346	6.40927055747001	6.76949420518948
"Gm973"	-2.1690166447531	-2.17455519258138	-2.16431083043909	-2.17446944556809	-2.17536106984375	-2.17536252650848	-2.17582261121492	-2.17596109841475	-2.17516020082528	-2.17365886513351
"Sumo1"	7.60533648850177	7.56878029673735	7.70398989659368	7.61926734050226	7.71654296023205	7.58058662082066	7.62756940318737	7.69520069889725	7.66120060493509	7.54599433293232
"Nop58"	7.8344988137423	7.90517185126543	8.06484419457494	7.95681182274392	8.22031389751814	8.23406231758181	8.08727498068897	7.98343171446097	8.30112488749102	7.8093278017636
"Bmpr2"	8.49113671711488	8.35871483779121	8.50195886566793	8.50631714296475	8.19317274601756	8.23227997737559	8.32290503401653	8.50679033705569	8.23478669712106	8.31711390806188
